Source;S_code;S_family;S_category;Target;T_code;T_family;T_category;Type;Id;Weight;Group_01;Group_02;Group_03;Matchings Count
162;AP46;AP;X;122;AP6;AP;HUB;Directed;11615;1.0;INTER;X-HUB;CLUSTER;
163;AP47;AP;X;119;AP3;AP;HUB;Directed;11738;1.0;INTER;X-HUB;CLUSTER;
163;AP47;AP;X;121;AP5;AP;HUB;Directed;11739;1.0;INTER;X-HUB;CLUSTER;
164;AP48;AP;X;119;AP3;AP;HUB;Directed;11726;1.0;INTER;X-HUB;CLUSTER;
164;AP48;AP;X;122;AP6;AP;HUB;Directed;11727;1.0;INTER;X-HUB;CLUSTER;
165;AP49;AP;X;122;AP6;AP;HUB;Directed;11718;1.0;INTER;X-HUB;CLUSTER;
118;AP2;AP;HUB;12;SA3;SA;HUB;Directed;22;1.0;OUTER;HUB-HUB;CLUSTER;1
118;AP2;AP;HUB;117;AP1;AP;HUB;Directed;18;1.0;INTER;HUB-HUB;CLUSTER;1
118;AP2;AP;HUB;119;AP3;AP;HUB;Directed;19;1.0;INTER;HUB-HUB;CLUSTER;1
118;AP2;AP;HUB;121;AP5;AP;HUB;Directed;20;1.0;INTER;HUB-HUB;CLUSTER;1
118;AP2;AP;HUB;122;AP6;AP;HUB;Directed;21;1.0;INTER;HUB-HUB;CLUSTER;1
118;AP2;AP;HUB;168;DO3;DO;X;Directed;15218;1.0;OUTER;HUB-X;CLUSTER;
118;AP2;AP;HUB;174;DO9;DO;X;Directed;15217;1.0;OUTER;HUB-X;CLUSTER;
118;AP2;AP;HUB;177;DO12;DO;X;Directed;15215;1.0;OUTER;HUB-X;CLUSTER;
118;AP2;AP;HUB;178;DO13;DO;X;Directed;15216;1.0;OUTER;HUB-X;CLUSTER;
118;AP2;AP;HUB;182;DO17;DO;X;Directed;15219;1.0;OUTER;HUB-X;CLUSTER;
117;AP1;AP;HUB;12;SA3;SA;HUB;Directed;5;1.0;OUTER;HUB-HUB;CLUSTER;1
117;AP1;AP;HUB;118;AP2;AP;HUB;Directed;1;1.0;INTER;HUB-HUB;CLUSTER;1
117;AP1;AP;HUB;119;AP3;AP;HUB;Directed;2;1.0;INTER;HUB-HUB;CLUSTER;1
117;AP1;AP;HUB;121;AP5;AP;HUB;Directed;3;1.0;INTER;HUB-HUB;CLUSTER;1
117;AP1;AP;HUB;122;AP6;AP;HUB;Directed;4;1.0;INTER;HUB-HUB;CLUSTER;1
119;AP3;AP;HUB;12;SA3;SA;HUB;Directed;31;1.0;OUTER;HUB-HUB;CLUSTER;1
119;AP3;AP;HUB;13;SA4;SA;HUB;Directed;32;1.0;OUTER;HUB-HUB;CLUSTER;1
119;AP3;AP;HUB;117;AP1;AP;HUB;Directed;26;1.0;INTER;HUB-HUB;CLUSTER;1
119;AP3;AP;HUB;118;AP2;AP;HUB;Directed;27;1.0;INTER;HUB-HUB;CLUSTER;1
119;AP3;AP;HUB;120;AP4;AP;HUB;Directed;28;1.0;INTER;HUB-HUB;CLUSTER;1
119;AP3;AP;HUB;121;AP5;AP;HUB;Directed;29;1.0;INTER;HUB-HUB;CLUSTER;1
119;AP3;AP;HUB;122;AP6;AP;HUB;Directed;30;1.0;INTER;HUB-HUB;CLUSTER;1
119;AP3;AP;HUB;167;DO2;DO;X;Directed;15231;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;168;DO3;DO;X;Directed;15224;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;169;DO4;DO;X;Directed;15221;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;170;DO5;DO;X;Directed;15229;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;171;DO6;DO;X;Directed;15226;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;172;DO7;DO;X;Directed;15223;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;173;DO8;DO;X;Directed;15222;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;174;DO9;DO;X;Directed;15227;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;177;DO12;DO;X;Directed;15228;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;179;DO14;DO;X;Directed;15220;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;181;DO16;DO;X;Directed;15225;1.0;OUTER;HUB-X;CLUSTER;
119;AP3;AP;HUB;182;DO17;DO;X;Directed;15230;1.0;OUTER;HUB-X;CLUSTER;
120;AP4;AP;HUB;11;SA2;SA;HUB;Directed;36;1.0;OUTER;HUB-HUB;CLUSTER;1
120;AP4;AP;HUB;119;AP3;AP;HUB;Directed;33;1.0;INTER;HUB-HUB;CLUSTER;1
120;AP4;AP;HUB;121;AP5;AP;HUB;Directed;34;1.0;INTER;HUB-HUB;CLUSTER;1
120;AP4;AP;HUB;122;AP6;AP;HUB;Directed;35;1.0;INTER;HUB-HUB;CLUSTER;1
120;AP4;AP;HUB;167;DO2;DO;X;Directed;15232;1.0;OUTER;HUB-X;CLUSTER;
120;AP4;AP;HUB;169;DO4;DO;X;Directed;15235;1.0;OUTER;HUB-X;CLUSTER;
120;AP4;AP;HUB;170;DO5;DO;X;Directed;15234;1.0;OUTER;HUB-X;CLUSTER;
120;AP4;AP;HUB;173;DO8;DO;X;Directed;15233;1.0;OUTER;HUB-X;CLUSTER;
120;AP4;AP;HUB;179;DO14;DO;X;Directed;15236;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;12;SA3;SA;HUB;Directed;42;1.0;OUTER;HUB-HUB;CLUSTER;1
121;AP5;AP;HUB;13;SA4;SA;HUB;Directed;43;1.0;OUTER;HUB-HUB;CLUSTER;1
121;AP5;AP;HUB;14;SA5;SA;HUB;Directed;44;1.0;OUTER;HUB-HUB;CLUSTER;1
121;AP5;AP;HUB;117;AP1;AP;HUB;Directed;37;1.0;INTER;HUB-HUB;CLUSTER;1
121;AP5;AP;HUB;118;AP2;AP;HUB;Directed;38;1.0;INTER;HUB-HUB;CLUSTER;1
121;AP5;AP;HUB;119;AP3;AP;HUB;Directed;39;1.0;INTER;HUB-HUB;CLUSTER;1
121;AP5;AP;HUB;120;AP4;AP;HUB;Directed;40;1.0;INTER;HUB-HUB;CLUSTER;1
121;AP5;AP;HUB;122;AP6;AP;HUB;Directed;41;1.0;INTER;HUB-HUB;CLUSTER;1
121;AP5;AP;HUB;167;DO2;DO;X;Directed;15237;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;169;DO4;DO;X;Directed;15241;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;170;DO5;DO;X;Directed;15240;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;171;DO6;DO;X;Directed;15248;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;172;DO7;DO;X;Directed;15239;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;173;DO8;DO;X;Directed;15245;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;175;DO10;DO;X;Directed;15244;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;176;DO11;DO;X;Directed;15243;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;179;DO14;DO;X;Directed;15246;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;180;DO15;DO;X;Directed;15238;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;181;DO16;DO;X;Directed;15247;1.0;OUTER;HUB-X;CLUSTER;
121;AP5;AP;HUB;182;DO17;DO;X;Directed;15242;1.0;OUTER;HUB-X;CLUSTER;
122;AP6;AP;HUB;10;SA1;SA;HUB;Directed;50;1.0;OUTER;HUB-HUB;CLUSTER;1
122;AP6;AP;HUB;11;SA2;SA;HUB;Directed;51;1.0;OUTER;HUB-HUB;CLUSTER;1
122;AP6;AP;HUB;12;SA3;SA;HUB;Directed;52;1.0;OUTER;HUB-HUB;CLUSTER;1
122;AP6;AP;HUB;53;RA1;RA;HUB;Directed;15210;1.0;OUTER;HUB-HUB;CLUSTER;
122;AP6;AP;HUB;57;RA5;RA;HUB;Directed;15211;1.0;OUTER;HUB-HUB;CLUSTER;
122;AP6;AP;HUB;117;AP1;AP;HUB;Directed;45;1.0;INTER;HUB-HUB;CLUSTER;1
122;AP6;AP;HUB;118;AP2;AP;HUB;Directed;46;1.0;INTER;HUB-HUB;CLUSTER;1
122;AP6;AP;HUB;119;AP3;AP;HUB;Directed;47;1.0;INTER;HUB-HUB;CLUSTER;1
122;AP6;AP;HUB;120;AP4;AP;HUB;Directed;48;1.0;INTER;HUB-HUB;CLUSTER;1
122;AP6;AP;HUB;121;AP5;AP;HUB;Directed;49;1.0;INTER;HUB-HUB;CLUSTER;1
122;AP6;AP;HUB;166;DO1;DO;X;Directed;15255;1.0;OUTER;HUB-X;CLUSTER;
122;AP6;AP;HUB;168;DO3;DO;X;Directed;15252;1.0;OUTER;HUB-X;CLUSTER;
122;AP6;AP;HUB;172;DO7;DO;X;Directed;15251;1.0;OUTER;HUB-X;CLUSTER;
122;AP6;AP;HUB;175;DO10;DO;X;Directed;15212;1.0;OUTER;HUB-X;CLUSTER;
122;AP6;AP;HUB;176;DO11;DO;X;Directed;15250;1.0;OUTER;HUB-X;CLUSTER;
122;AP6;AP;HUB;177;DO12;DO;X;Directed;15214;1.0;OUTER;HUB-X;CLUSTER;
122;AP6;AP;HUB;178;DO13;DO;X;Directed;15249;1.0;OUTER;HUB-X;CLUSTER;
122;AP6;AP;HUB;179;DO14;DO;X;Directed;15213;1.0;OUTER;HUB-X;CLUSTER;
122;AP6;AP;HUB;181;DO16;DO;X;Directed;15253;1.0;OUTER;HUB-X;CLUSTER;
122;AP6;AP;HUB;182;DO17;DO;X;Directed;15254;1.0;OUTER;HUB-X;CLUSTER;
136;AP20;AP;X;120;AP4;AP;HUB;Directed;25;1.0;INTER;X-HUB;CLUSTER;1
136;AP20;AP;X;133;AP17;AP;X;Directed;23;1.0;INTER;X-X;CLUSTER;1
136;AP20;AP;X;154;AP38;AP;X;Directed;24;1.0;INTER;X-X;CLUSTER;1
133;AP17;AP;X;122;AP6;AP;HUB;Directed;15;1.0;INTER;X-HUB;CLUSTER;1
698;PR9;PR;X;55;RA3;RA;HUB;Directed;15075;1.0;OUTER;X-HUB;X;
698;PR9;PR;X;58;RA6;RA;HUB;Directed;15076;1.0;OUTER;X-HUB;X;
698;PR9;PR;X;60;RA8;RA;X;Directed;15101;1.0;OUTER;X-X;X;
698;PR9;PR;X;63;RA11;RA;X;Directed;15102;1.0;OUTER;X-X;X;
698;PR9;PR;X;104;RA52;RA;X;Directed;15079;1.0;OUTER;X-X;X;
698;PR9;PR;X;107;RA55;RA;X;Directed;15080;1.0;OUTER;X-X;X;
698;PR9;PR;X;108;RA56;RA;X;Directed;15077;1.0;OUTER;X-X;X;
698;PR9;PR;X;112;RA60;RA;X;Directed;15081;1.0;OUTER;X-X;X;
698;PR9;PR;X;115;RA63;RA;X;Directed;15078;1.0;OUTER;X-X;X;
